25.08.02.000310,"SELLO ELASTOMERICO 2""",UND,"0,00","19,00","0,00"
25.08.02.000311,HIDROSELLO ELASTOMERICO 2.1/2,UND,"0,00","19,00","0,00"
25.08.02.000312,"SELLO ELASTOMERICO 3""",UND,"0,00","19,00","0,00"
25.08.02.000313,"SELLO ELASTOMERICO 4""",UND,"0,00","19,00","0,00"
25.08.02.000314,"SELLO ELASTOMERICO 6""",UND,"0,00","19,00","0,00"
25.08.02.000315,"SELLO ELASTIMERICO 8""",UND,"0,00","19,00","0,00"
25.10.01.50469,TB BIAXIAL 14 6M PR200,UND,"0,00","19,00","0,00"
25.11.01.00001,"TUBERIA NOVAFORT 24""",UND,"0,00","19,00","0,00"
25.11.01.00002,"TUBERIA NOVAFORT 27""",UND,"0,00","19,00","0,00"
25.11.01.00003,"TUBERIA NOVAFORT 30""",UND,"0,00","19,00","0,00"
25.11.01.50052,TB ALC NOVAFORT DALIAN S4 315MM (12) 5.5M,UND,"0,00","19,00","0,00"
25.11.02.10054,ADAPTADOR NOVAFORT 4-110,UND,"0,00","19,00","2,00"
25.11.02.10056,ADAPTADOR NOVAFORT 8-200,UND,"0,00","19,00","2,00"
25.11.02.902680,"(NO USAR )CODO ACU 90º 3"" UM  RDE 21",UND,"0,00","19,00","0,00"
25.11.03.12261,TERMINAL MULTIFLEX ABIERTO 40MM,UND,"0,00","0,00","0,00"
25.11.03.12262,TERMINAL MULTIFLEX 40MM,UND,"0,00","19,00","0,00"
25.11.03.16937,CODO 45º 315MM,UND,"0,00","0,00","0,00"
25.15.01.12485,TB DRE CORRUG 65 150M SIN FILTRO,ROLLO,"0,00","19,00","0,00"
25.15.01.12486,TB DRE CORRUG 65F 150M CON FILTRO,ROLLO,"0,00","19,00","0,00"
25.15.01.12490,TB DRE 100M  5M SIN FILTRO CON UNION,UND,"0,00","19,00","0,00"
25.15.01.12491,TB DRE 160M  5M SIN FILTRO CON UNION,UND,"0,00","19,00","0,00"
25.15.01.12494,TB DRE CORRUG 200 35M SIN FILTRO,ROLLO,"0,00","19,00","0,00"
25.15.01.12496,TB DRE 200 5M SIN FILTRO CON UNION,UND,"0,00","19,00","0,00"
25.20.02.35150,GEODREN CIRCILAR 200/5/200 100MM 1.0,MT,"0,00","19,00","0,00"
25.20.04.35202,GEOMALLA BIAXIAL LBO 202 3.85,M2,"0,00","19,00","0,00"
25.20.05.931270,NO USAR   GEODREN VIAL PAVCO TB 100 MM 0.5 M,MTS,"0,00","19,00","0,00"
25.23.01.13922,ELECADOR CAMARA 600X1000MM,UND,"0,00","19,00","0,00"
25.23.03.390047,HIDROSELLO CAMARA I 1000,,"0,00","19,00","0,00"
25.26.01.35131,BOLSACRETO 1401,UND,"0,00","19,00","0,00"
2523290000,CEMENTO GRIS 42.5 K,SACO,"0,00","0,00","0,00"
2524774,CEMENTO BLANCO 20 KG,SACO,"0,00","19,00","2,00"
2528972,CEMENTO GRIS 42.5 KG,SACO,"0,00","19,00","3.206,00"
26.01.02.272514,"CODO D.RAD.45 8""",UND,"0,00","0,00","0,00"
2618,MALLA ESLAB C10.5X2 1/2¨X1.80X20M COMPAC,UND,"0,00","19,00","1,00"
27.01.01.SUNSE,PISO PARED NATAL BLANCO SUNSET,M2,"0,00","19,00","0,00"
28.01.01.001,ARRIENDO BODEGA ZONA INDUSTRIAL,MES,"0,00","19,00","1,00"
28.01.01.002,ARRIENDO BODEGA LIBERTADORES 3 66,MES,"0,00","19,00","1,00"
28.01.01.003,ARRIENDO BODEGA CLL9N 4 65,UND,"0,00","19,00","12,00"
28.01.01.004,ARRIENDO BODEGA 3 CALLE 17N #4A-55 ZONA INDUSTRIAL,UND,"0,00","19,00","2,00"
29.01.0920173,MICROTB PE 6MM,,"0,00","19,00","0,00"
29.01.0920303,MICRO ASP ESTACA (13745),,"0,00","19,00","0,00"
29.01.0921203,CONECTOR 4 MM(13733)MICROTUBO,,"0,00","19,00","0,00"
29.01.0922466,BOQ P/MICROASP MF 46LPH 7.0DH 20PSI CREM,,"0,00","19,00","0,00"
29.01.0922468,BAILARINA STD P/MICROASP MF,,"0,00","19,00","0,00"
29.01.0931096,PUENTE MICROASPERSOR AMBR,,"0,00","19,00","0,00"
2900010,TB ACU 2 UM RDE 21,UND,"0,00","19,00","14,00"
2900012,TB ACU 2 UM RDE26 160PSI 6M,UND,"0,00","19,00","0,00"
2900018,TB LISO RDE 21 2.1/2,UND,"0,00","19,00","0,00"
2900020,TB LISO  2.1/2,UND,"0,00","19,00","0,00"
2900022,TB ACU 3 UM RDE 21 200PSI 6M,UND,"0,00","19,00","0,00"
2900024,TB ACU 3 UM RDE 26 160PSI 6M,UND,"0,00","19,00","0,00"
2900026,TB ACU 3 UM RDE 32.5  125PSI 6M,UND,"0,00","19,00","0,00"
2900032,TB ACU 4 UM RDE 13.5  315PSI 6M,UND,"0,00","19,00","0,00"
2900033,TB ACU 4 UM RDE 21,UND,"0,00","19,00","0,00"
2900035,TB LISO RDE 26 4,UND,"0,00","19,00","0,00"
2900037,TB LISO RDE 32.5 4,UND,"0,00","19,00","0,00"
2900039,TB LISO RDE 41 4,UND,"0,00","19,00","0,00"
2900043,TB LISO RDE 21 6,UND,"0,00","19,00","0,00"
2900045,TB LISO RDE 26 6,UND,"0,00","19,00","0,00"
2900047,TB LISO RDE 32.5 6,UND,"0,00","19,00","0,00"
2900049,TB LISO RDE 41 6,UND,"0,00","19,00","0,00"
2900054,TB ACU 8 UM RDE 21,UND,"0,00","19,00","0,00"
2900056,TB LISO RDE 26 8,UND,"0,00","19,00","0,00"
2900058,TB LISO RDE 32.5 8,UND,"0,00","19,00","0,00"
2900060,TB LISO RDE 41 8,UND,"0,00","19,00","0,00"
2900081,TB ALC NOVAFORT S8 250MM (10) 6M,UND,"0,00","19,00","0,00"
2900083,TB ALC NOVAFORT S8 315MM (12) 6M,UND,"0,00","19,00","0,00"
2900085,TB ALC NOVAFORT S8 400MM (16) 6M,UND,"0,00","19,00","0,00"
2900087,TB NOVAFORT 450MM,UND,"0,00","19,00","0,00"
2900089,TB ALC NOVAFORT S8 500MM(20) 6M,UND,"0,00","19,00","0,00"
2900090,TB ALC NOVAFORT S8 110MM 6M,UND,"0,00","19,00","93,00"
2900090GE,TUBO ALCANTARILLADO 4  110MM,UND,"0,00","19,00","62,00"
2900092,TB ALC NOVAFORT S8 160MM 6M,UND,"0,00","19,00","0,00"
2900094,TB ALC NOVAFORT S8 200MM 6M,UND,"0,00","19,00","1,00"
2900100,TB ALC NOVAFORT S4 160MM (6) 6M,UN,"0,00","19,00","29,00"
2900102,TB ALC NOVAFORT S4 200MM(8) 6M,UND,"0,00","19,00","77,00"
2900103,TB BAJANTE TRAMO 3MTR,UND,"0,00","19,00","9,00"
2900105,TB BIAXIAL 10 PR 200,UND,"0,00","19,00","0,00"
2900106,TB BIAXIAL 10 PR160,UND,"0,00","19,00","0,00"
2900107,TB BIAXIAL 12 PR 200,UND,"0,00","19,00","0,00"
2900108,TB BIAXIAL 12 PR160,UND,"0,00","19,00","0,00"
2900109,TB BIAXIAL 4 PR 200,UND,"0,00","19,00","32,00"
2900110,TB BIAXIAL 4 PR160,UND,"0,00","19,00","0,00"
2900111,TB BIAXIAL 6 PR 200,UND,"0,00","19,00","0,00"
2900112,TB BIAXIAL 6 PR160,UND,"0,00","19,00","0,00"
2900113,TB BIAXIAL 8 PR 200,UND,"0,00","19,00","0,00"
2900115,CANAL AMAZONA TRAMOS DE 3 MTR,UND,"0,00","19,00","29,00"
2900117,CANAL RAIGO TRAMO 3MTR,UND,"0,00","19,00","38,00"
2900119,TB CONDUFLEX VERDE 1/2 50M,ROLLO,"0,00","19,00","18,00"
2900121,CONDUFLEX VERDE R.50MTR 3/4,UND,"0,00","19,00","28,00"
2900125,"TB PLACA CONDUIT LISO 1""",UND,"0,00","19,00","0,00"
2900128,TB CONDUIT LISO 1.1/2 3M,UND,"0,00","19,00","0,00"
2900130,TB PLACA CONDUIT 1.1/4,UND,"0,00","19,00","0,00"
2900133,TB PLACA CONDUIT LISO 1/2  3 M,UND,"0,00","19,00","473,00"
2900135,"TB CONDUIT LISO 2"" 3M",UND,"0,00","19,00","9,00"
2900138,TB PLACA CONDUIT 3/4  3M,UND,"0,00","19,00","127,00"
2900145,TB DRE CORRUG 65MM 5M CARRETERA  SIN FILTRO,UND,"0,00","19,00","0,00"
2900146,TB DRE CORRUG 100 100M SIN FILTRO,METRO,"0,00","19,00","0,00"
2900146SYN,TUBO DRENAJE 100MM (4) ROLLO 50 METROS,MT,"0,00","19,00","1.200,00"
2900147,TB DRE CORRUG 100F 100M CON FILTRO,ROLLO,"0,00","19,00","0,00"
2900147-1,FIG GRAFIL 5.5 MM X KG,KG,"0,00","19,00","0,00"
2900148,TB DRE CORRUG 10MM 5M CARRETERA,UND,"0,00","19,00","0,00"
2900148.1,TUBO DRENAJE 4¨ ROLLO X 100 MT  O,UND,"0,00","19,00","0,00"
2900149,TB DRE CORRUG 160MM 5M CARRETERA,UNID,"0,00","19,00","3,00"
2900150,TB DRE CORRUG 160  50M SIN FILTRO,MTR,"0,00","19,00","0,00"
2900150SYNT,"TUBO DREN PERFORADO 6"" X 11.8",ROLLO,"0,00","19,00","0,00"
2900151,TB DRE CORRUG 160M 50M CON FILTRO,ROLLO,"0,00","19,00","0,00"
2900151SYT,TUBO DREN PERFORADO  6 X 50,MTR,"0,00","19,00","0,00"
2900152,TB DRE CORRUG 200MM 35M,MTR,"0,00","19,00","0,00"
2900153,TB DRE CORRUG 200M 35M CON FILTRO,ROLLO,"0,00","19,00","0,00"
2900156,"DUCTO ELECTRICO TIPO PESADO DB 2""",UND,"0,00","19,00","0,00"
2900158,TUBERIA DUCTO DB 2X6M PVC,UND,"0,00","19,00","0,00"
2900160,"DUCTO ELECTRICO TIPO PESADO DB 3""",UND,"0,00","19,00","0,00"
2900161,"TUBERIA TIPO PESADO DB 3""",UND,"0,00","19,00","0,00"
2900164,TUBERIA DUCTO DB  4X 6M PVC,UND,"0,00","19,00","0,00"
2900166,"TUBERIA TIPO PESADO DB 6""",UND,"0,00","19,00","0,00"
2900169,"TUBERIA LIVIANA EB 3""",UND,"0,00","19,00","0,00"
2900171,"TUBERIA LIVIANA EB 4""",UND,"0,00","19,00","0,00"
2900173,"TUBERIA LIVIANA EB 6""",UND,"0,00","19,00","0,00"
2900176,"TB. DOBLE PARED TDP 3""",UND,"0,00","19,00","0,00"
2900178,"TB. DOBLE PARED TDP 4""",UND,"0,00","19,00","0,00"
2900181,CONDUFLEX VERDE ROLOS DE 50MTR 1,UND,"0,00","19,00","1,00"
2900182,CONDUFLEX VERDE ROLLO 50MTR 1.1/4,UND,"0,00","19,00","1,00"
2900186,TB GAS 1/2 BCO CONDUGAS ROLLO X 50 MT,ROLLO,"0,00","19,00","0,00"
2900188,"TUBERIA DOBLE PARED TDP 6""",UND,"0,00","19,00","0,00"
2900205,"TB LISO 1"" ULTRATEMP",UND,"0,00","19,00","18,00"
2900208,TB LISO PRE 3/4 ULTRATEM RDE 11 3M,UND,"0,00","19,00","72,00"
2900210,TB LISO 3/4 RDE11,UND,"0,00","19,00","290,00"
2900213,"TB LISO 1"" RDE13.5",UND,"0,00","19,00","413,00"
2900220,"TB LISO PRE 1"" RDE21",UND,"0,00","19,00","240,00"
2900225,TB LISO 1.1/4 RDE21,UND,"0,00","19,00","86,00"
2900230,TB LISO 2.1/2 RDE21,UND,"0,00","19,00","12,00"
2900233,"TB LISO 3"" RDE21",UND,"0,00","19,00","58,00"
2900237,TB LISO 3/4 RDE21,UND,"0,00","19,00","0,00"
2900240,"TB LISO 4"" RDE21",UND,"0,00","19,00","15,00"
2900244,TB LISO RIEGO 1.1/2 ESP PVC RDE26,UNIDAD,"0,00","19,00","0,00"
2900246,"TB LISO 2"" RDE26",UND,"0,00","19,00","0,00"
2900251,"TB LISO 3"" RDE26",UND,"0,00","19,00","0,00"
2900266,TB LISO 1/2 RDE9,UND,"0,00","19,00","115,00"
2900282,HIDROSEL NOVAFORT 160 MM,UND,"0,00","19,00","10,00"
2900284,TRITUBO MULTIFLEX 40MM,MTS,"0,00","19,00","0,00"
2900285,MONOTUBO OPTIFLEX 40MM,UND,"0,00","19,00","0,00"
2900296,TB PRE 63MM PE100 ROLLO X 100M PN 10,MTS,"0,00","19,00","0,00"
2900298,TB PRE 90MM PE100 ROLLO X 100M PN10,ROLLO,"0,00","19,00","0,00"
2900301,"TB PF+UAD 1/2"" RDE9 ROLLO X 90MTS",MTR,"0,00","19,00","2.160,00"
2900301CI,ROLLO DE 90MTS RD 9 PRESION 160 CI,METROS,"0,00","19,00","90,00"
2900302,"TB PF+UAD 3/4"" RDE9 ROLLO X 90MTS",RLL,"0,00","19,00","10,00"
2900305,TB POZO PROF 4 RDE 17,UND,"0,00","19,00","0,00"
2900319,TB SAN 1-1/2,UND,"0,00","19,00","26,00"
2900323,"TB SAN NOVATEC 2""",UND,"0,00","19,00","0,00"
2900326,"TB SAN NOVATEC 3""",UND,"0,00","19,00","0,00"
2900330,"TB SAN NC 4""",UND,"0,00","19,00","0,00"
2900331,"TB SAN 4"" 6M",UND,"0,00","19,00","37,00"
2900335,"TB SAN NOVATEC 6""",UND,"0,00","19,00","0,00"
2900336,"TB SAN 6"" 6 M",UND,"0,00","19,00","0,00"
2900338,TB VENTILACION 1.1/2,UND,"0,00","19,00","91,00"
2900341,"TB VENTILACION 2""",UND,"0,00","19,00","9,00"
2900344,"TB VENTILACION 3""",UND,"0,00","19,00","103,00"
2900347,"TB VENTILACION 4""",UND,"0,00","19,00","49,00"
2900353,TB RIEGO 1/2(16MM) PR35,ROLLO,"0,00","19,00","0,00"
2900358,TB ACU 6 UZ RDE13.5,UND,"0,00","19,00","0,00"
2900420,TB SAN 8 6M,UND,"0,00","19,00","0,00"
2900421,TB SAN 10 6M,UND,"0,00","19,00","0,00"
2900427,TB ACU 6 RDE9 EL,UND,"0,00","19,00","0,00"
2900445,TB ACU 6 EL RDE 11 6M,UND,"0,00","19,00","0,00"
2900511,TB ALC NOVAFORT S4 700MM (27) 6.5M,UND,"0,00","19,00","0,00"
2900512,"TB ALC NOVAFORT 800MM(30) 6,5M",UND,"0,00","19,00","0,00"
2900516,UNION ALC S4 600MM (24) NOVAFORT,UND,"0,00","19,00","0,00"
2900523,TB BIAXIAL 14 6M PR160,,"0,00","19,00","0,00"
2900524,TB BIAX 14 6M PR200,UND,"0,00","19,00","0,00"
2900670,ADAPT ALC 160MM EXC NOVAFORT,UND,"0,00","19,00","0,00"
2900671.1SYN,GEOMEMBRANA  40MIL MTK,UND,"0,00","19,00","0,00"
2900671SYNTEX,GEOMEMBRANA HDPE 30MIL,M2,"0,00","19,00","0,00"
2900672,ADAPTADOR BAJ. AGUAS LI.RAINGO,UND,"0,00","19,00","0,00"
2900673,ADAPTADOR BAJ. A ALC.RAINGO,UND,"0,00","19,00","31,00"
2900678,"ADAPTADOR LIMPIEZA SAN 2""",UND,"0,00","19,00","50,00"
2900680,"ADAPTADOR LIMPIEZA SAN 3""",UND,"0,00","19,00","243,00"
2900682,"ADAPTADOR LIMPIEZA SAN 4""",UND,"0,00","19,00","81,00"
2900686,"ADAPTADOR LIMPIEZA SAN 6""",UND,"0,00","19,00","11,00"
2900689,ADAPTADOR PARED PARA SIFON BLANCO 1.1/2,UND,"0,00","19,00","9,00"
2900691,"ADAPTADOR HEMBRA PF+UAD 1/2""",UND,"0,00","19,00","3.716,00"
2900698,"ADAPTADOR HEMBRA PRE 1""",UND,"0,00","19,00","2.283,00"
2900702,ADAPTADOR HEMBRA PRE 1-1/2,UND,"0,00","19,00","1.736,00"
2900706,ADAPTADOR HEMBRA PRE 1-1/4,UND,"0,00","19,00","1.749,00"
2900711,ADAPT ROS HEM 1/2 ULTRATEMP,UND,"0,00","19,00","2.986,00"
2900714,ADAPTADOR ROS HEMBRA PRE 1/2,UND,"0,00","19,00","8.122,00"
2900724,"ADAPTADOR HEMBRA PRE 2""",UND,"0,00","19,00","0,00"
2900728,ADAPTADOR HEMBRA PRE 2-1/2,UND,"0,00","19,00","49,00"
2900733,"ADAPTADOR HEMBRA PRE 3""",UND,"0,00","19,00","44,00"
2900738,TRANSICION CPVC METAL ULTRATIMP 3/4,UND,"0,00","19,00","230,00"
2900740,ADAPTADOR HEMBRA PRE 3/4,UND,"0,00","19,00","7.237,00"
2900749,"ADAPTADOR HEMBRA PRE 4""",UND,"0,00","19,00","59,00"
2900755,ADAPTADOR MACHO PF+UAD 1/2,UND,"0,00","19,00","255,00"
2900762,"ADAPTADOR MACHO PRE 1""",UND,"0,00","19,00","79,00"
2900767,ADAPTADOR MACHO PRE 1.1/2,UND,"0,00","19,00","244,00"
2900771,ADAPTADOR MACHO PRE 1.1/4,UND,"0,00","19,00","537,00"
2900777,ADAPTADOR MACHO ULTRATEMP 1/2,UND,"0,00","19,00","2.205,00"
2900779,ADAPTADOR ROS MACHO 1/2 SCH40,UND,"0,00","19,00","1.610,00"
2900784,"ADAPTADOR ROS MACHO 2"" SCH40",UND,"0,00","19,00","36,00"
2900790,ADAPTADOR MACHO PRE 2.1/2,UND,"0,00","19,00","63,00"
2900794,"ADAPTADOR MACHO PRE 3""",UND,"0,00","19,00","32,00"
2900800,ADAPTADOR MACHO ULTRATEMP 3/4,UND,"0,00","19,00","1.460,00"
2900802,ADAPTADOR MACHO PRE 3/4,UND,"0,00","19,00","5.916,00"
2900807,"ADAPTADOR MACHO PRE 4""",UND,"0,00","19,00","13,00"
2900812,"ADAPTADOR TERMINAL CONDUIT 1""",UND,"0,00","19,00","374,00"
2900816,ADAPTADOR TERMINAL CONDUIT 1.1/2,UND,"0,00","19,00","349,00"
2900820,ADAPTADOR TERMINAL CONDUIT 1.1/4,UND,"0,00","19,00","487,00"
2900825,ADAPTADOR TERMINAL CONDUIT 1/2,UND,"0,00","19,00","1,00"
2900829,"ADAPTADOR TERMINAL CONDUIT 2""",UND,"0,00","19,00","50,00"
2900831,"ADAPT. TERM. DB/EB CAMPANA 2""",UND,"0,00","19,00","51,00"
2900833,"ADAPTADOR TERMINAL CONDUIT 3""",UND,"0,00","19,00","0,00"
2900834,"ADAPT. TERM. CAMPANA 3""",UND,"0,00","19,00","10,00"
2900836,ADAPTADOR TERMINAL CONDUIT 3/4,UND,"0,00","19,00","109,00"
2900836CI,CURVA CONDUIT 90  6 CI,UND,"0,00","19,00","2,00"
2900838,TERMINAL CAMPANA 100,UND,"0,00","19,00","0,00"
2900840,"ADAPT. TERM. CAMPANA 4""",UND,"0,00","19,00","12,00"
2900841,"ADAPT. TERM. CAMPANA 6""",UND,"0,00","19,00","0,00"
2900845,BUJE SOLDADO ULTRATEMP 3/4X1/2,UND,"0,00","19,00","2.676,00"
2900846,BUJE ROSCADO PRE 1 X 1/2,UND,"0,00","19,00","0,00"
2900849,BUJE SOLDADO PRE 1 X 1/2,UND,"0,00","19,00","1.036,00"
2900854,BUJE ROSCADO PRE 1 X 3/4,UND,"0,00","19,00","0,00"
2900858,BUJE SOLDADO PRE 1 X 3/4,UND,"0,00","19,00","3.114,00"
2900863,BUJE ROSCADO PRE 1.1/2 X 1,UND,"0,00","19,00","0,00"
2900866,BUJE SOLDADO PRE 1.1/2 X 1,UND,"0,00","19,00","582,00"
2900871,BUJE ROSCADO PRE 1.1/2 X 1.1/4,UND,"0,00","19,00","0,00"
2900875,BUJE SOLDADO PRE 1.1/2 X 1.1/4,UND,"0,00","19,00","227,00"
2900878,BUJE ROSCADO PRE 1.1/2 X 1/2,UND,"0,00","19,00","0,00"
2900882,BUJE SOLDADO PRE 1.1/2 X 1/2,UND,"0,00","19,00","142,00"
2900887,BUJE ROSCADO PRE 1.1/2 X 3/4,UND,"0,00","19,00","0,00"
2900890,BUJE SOLDADO PRE 1.1/2 X 3/4,UND,"0,00","19,00","210,00"
2900895,BUJE ROSCADO PRE 1.1/4 X 1,UND,"0,00","19,00","0,00"
2900898,BUJE SOLDADO PRE 1.1/4 X 1,UND,"0,00","19,00","0,00"
2900903,BUJE ROSCADO PRE 1.1/4 X 1/2,UND,"0,00","19,00","0,00"
2900906,BUJE SOLDADO PRE 1.1/4 X 1/2,UND,"0,00","19,00","1.021,00"
2900910,BUJE ROSCADO PRE 1.1/4 X 3/4,UND,"0,00","19,00","0,00"
2900914,BUJE SOLDADO PRE 1.1/4 X 3/4,UND,"0,00","19,00","636,00"
2900921,BUJE ROSCADO PRE 1/2 X 3/8,UND,"0,00","19,00","0,00"
2900924,BUJE ROSCADO PRE 2 X 1,UND,"0,00","19,00","0,00"
2900928,BUJE PRE 2 X 1 SOLD,UND,"0,00","19,00","108,00"
2900933,BUJE ROSCADO PRE 2 X 1.1/2,UND,"0,00","19,00","0,00"
2900937,BUJE SOLDADO PRE 2 X 1.1/2,UND,"0,00","19,00","141,00"
2900942,BUJE ROSCADO PRE 2 X 1.1/4,UND,"0,00","19,00","0,00"
2900945,BUJE SOLDADO PRE 2 X 1.1/4,UND,"0,00","19,00","74,00"
2900950,BUJE ROSCADO PRE 2 X 1/2,UND,"0,00","19,00","0,00"
2900952,BUJE SOLDADO PRE 2 X 1/2,UND,"0,00","19,00","158,00"
2900956,BUJE ROSCADO PRE 2 X 3/4,UND,"0,00","19,00","95,00"
2900959,BUJE SOLDADO PRE 2 X 3/4,UND,"0,00","19,00","1,00"
2900966,BUJE SOLDADO PRE 2.1/2 X 1.1/2,UND,"0,00","19,00","62,00"
2900971,BUJE SOLDADO PRE 2.1/2 X 2,UND,"0,00","19,00","80,00"
2900976,BUJE ROSCADO PRE 3 X 2,UND,"0,00","19,00","0,00"
2900979,BUJE SOLDADO PRE 3 X 2,UND,"0,00","19,00","74,00"
2900986,BUJE SOLDADO PRE 3 X 2.1/2,UND,"0,00","19,00","54,00"
2900990,BUJE ROSCADO PRE 3/4 X 1/2,UND,"0,00","19,00","0,00"
2900995,BUJE SOLDADO PRE 3/4 X 1/2,UND,"0,00","19,00","2.877,00"
2901003,BUJE SOLDADO PRE 4 X 2,UND,"0,00","19,00","3,00"
2901009,BUJE SOLDADO PRE 4 X 2.1/2,UND,"0,00","19,00","40,00"
2901014,BUJE SOLDADO PRE 4 X 3,UND,"0,00","19,00","10,00"
2901021,BUJE SOLDADO SAN 2X1.1/2,UND,"0,00","19,00","141,00"
2901026,BUJE SOLDADO SAN 3X 1.1/2,UND,"0,00","19,00","283,00"
2901028,BUJE SOLDADO SAN 3X2,UND,"0,00","19,00","521,00"
2901030,BUJE SOLDADO SAN 4X2,UND,"0,00","19,00","779,00"
2901033,BUJE SOLDADO SAN 4X3,UND,"0,00","19,00","1.259,00"
2901036,BUJE SOLDADO SAN 6X4,UND,"0,00","19,00","5,00"
2901040,CAJA DOBLE CONDUIT 107X107X48MM,UND,"0,00","19,00","0,00"
2901042,CAJA OCTAGONAL CONDUIT 100X100X47MM,UND,"0,00","19,00","217,00"
2901044,CAJA SENCILLA CONDUIT 103X60X45MM,UND,"0,00","19,00","201,00"
2901045,CODO ALC 45º 110MM NOVAFORT,UND,"0,00","19,00","0,00"
2901046,CODO ALC 45º 160MM NOVAFORT,UND,"0,00","19,00","0,00"
2901051,CODO ALC 90º 110MM NOVAFORT,UND,"0,00","19,00","2,00"
2901052,CODO ALC 90º 160MM NOVAFORT,UND,"0,00","19,00","0,00"
2901057,CODO DE BAJANTE 45ª,UND,"0,00","19,00","144,00"
2901058,CODO BAJANTE 90º,UND,"0,00","19,00","17,00"
2901060,"CODO 90º PF+UAD 1/2""",UND,"0,00","19,00","234,00"
2901064,"CODOS 45º PRE 1""",UND,"0,00","19,00","889,00"
2901069,CODOS 45º PRE 1.1/2,UND,"0,00","19,00","1,00"
2901073,CODOS 45º PRE 1.1/4,UND,"0,00","19,00","510,00"
2901074,CODOS 45º PRE 1/2,UND,"0,00","19,00","20.715,00"
2901077,CODOS 45º ULTRATEMP 1/2,UND,"0,00","19,00","868,00"
2901083,"CODOS 45º PRE 2""",UND,"0,00","19,00","0,00"
2901087,CODOS 45º PRE 2.1/2,UND,"0,00","19,00","50,00"
2901090,"CODOS 45º PRE 3""",UND,"0,00","19,00","0,00"
2901095,CODOS 45º ULTRATEMP 3/4,UND,"0,00","19,00","612,00"
2901096,CODOS 45º PRE 3/4,UND,"0,00","19,00","7.502,00"
2901100,"CODOS 45º PRE 4""",UND,"0,00","19,00","39,00"
2901105,"CODOS 90º PRE 1""",UND,"0,00","19,00","2.172,00"
2901110,CODOS 90º PRE 1.1/2 SCH40,UND,"0,00","19,00","406,00"
2901114,CODOS 90º PRE 1.1/4,UND,"0,00","19,00","2.739,00"
2901120,CODOS 90º ULTRATEMP 1/2,UND,"0,00","19,00","2.138,00"
2901122,CODOS 90º PRE 1/2 PVC,UND,"0,00","19,00","2.826,00"
2901127,"CODOS 90º PRE 2""",UND,"0,00","19,00","0,00"
2901132,CODOS 90º PRE 2.1/2,UND,"0,00","19,00","1.401,00"
2901137,"CODOS 90º PRE 3""",UND,"0,00","19,00","19,00"
2901137CI,CURVA CONDUIT 90 3 CI,UND,"0,00","19,00","13,00"
290114,TB BIAXIAL 8 PR160,UND,"0,00","19,00","60,00"
2901143,CODOS 90º ULTRATEMP 3/4,UND,"0,00","19,00","9,00"
2901144,CODOS 90º PRE 3/4,UND,"0,00","19,00","1.695,00"
2901149,"CODOS 90º PRE 4""",UND,"0,00","19,00","17,00"
2901149CI,CURVA CONDUIT 90 4 CI,UND,"0,00","19,00","2,00"
2901156,CODOS SAN REVENT 3X2,UND,"0,00","19,00","84,00"
2901157,CODO SAN REVENT 4X2,UND,"0,00","19,00","83,00"
2901162,"CODOS SAN 22 1/2º CXC 2""",UND,"0,00","19,00","338,00"
2901163,"CODOS SAN 22 1/2º 1/16 CXE 2""",UND,"0,00","19,00","0,00"
2901164,"CODOS SAN 22 1/2º CXC 3""",UND,"0,00","19,00","234,00"
2901165,"CODOS SAN 22 1/2º 1/16 CXE 3""",UND,"0,00","19,00","0,00"
2901167,"CODOS SAN 22 1/2º  CXC 4""",UND,"0,00","19,00","189,00"
2901168,"CODOS SAN 22 1/2º 1/16 CXE 4""",UND,"0,00","19,00","0,00"
2901179,CODOS SAN 45º 1/8 CXC 1.1/2,UND,"0,00","19,00","334,00"
2901180,CODOS SAN 45º 1/8 CXE 1.1/2,UND,"0,00","19,00","309,00"
2901181,"CODOS SAN 45º 1/8 CXC 2""",UND,"0,00","19,00","0,00"
2901183,"CODOS SAN 45º 1/8 CXE 2""",UND,"0,00","19,00","1.049,00"
2901185,"CODOS SAN 45º 1/8 CXC 3""",UND,"0,00","19,00","532,00"
2901187,"CODOS SAN 45º 1/8 CXE 3""",UND,"0,00","19,00","309,00"
2901189,"CODOS SAN 45º 1/8 CXC 4""",UND,"0,00","19,00","289,00"
2901191,"CODOS SAN 45º 1/8 CXE 4""",UND,"0,00","19,00","72,00"
2901193,"CODOS SAN 45º 1/8 CXC 6""",UND,"0,00","19,00","99,00"
2901195,"CODOS SAN 45º 1/8 CXE 6""",UND,"0,00","19,00","15,00"
2901209,CODOS SAN 90º 1/4 CXC 1-1/2,UND,"0,00","19,00","449,00"
2901210,CODOS SAN 90º 1/4 CXE 1.1/2,UND,"0,00","19,00","842,00"
2901213,"CODOS SAN 90º 1/4 CXC 2""",UND,"0,00","19,00","128,00"
2901214,"CODOS SAN 90º1/4 CXE 2""",UND,"0,00","19,00","506,00"
2901217,"CODOS SAN 90º 1/4 CXC 3""",UND,"0,00","19,00","84,00"
2901218,"CODOS SAN 90º 1/4 CXE 3""",UND,"0,00","19,00","285,00"
2901221,"CODOS SAN 90º 1/4 CXC 4""",UND,"0,00","19,00","80,00"
2901222,"CODOS SAN 90º 1/4 CXE 4""",UND,"0,00","19,00","61,00"
